Java HotSpot(TM) 64-Bit Server VM (25.271-b09) for bsd-amd64 JRE (1.8.0_271-b09), built on Sep 16 2020 16:54:38 by "java_re" with gcc 4.2.1 Compatible Apple LLVM 10.0.0 (clang-1000.11.45.5)
Memory: 4k page, physical 16777216k(3342728k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=4294967296 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
2021-01-19T14:22:04.969-0800: 0.620: [GC (Allocation Failure) 2021-01-19T14:22:04.969-0800: 0.620: [DefNew: 1118528K->139776K(1258304K), 0.1230570 secs] 1118528K->249844K(4054528K), 0.1231578 secs] [Times: user=0.07 sys=0.05, real=0.13 secs] 
2021-01-19T14:22:24.439-0800: 20.085: [GC (Allocation Failure) 2021-01-19T14:22:24.439-0800: 20.085: [DefNew: 1258303K->139775K(1258304K), 0.0404530 secs] 2637323K->1671043K(4054528K), 0.0405427 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:24.620-0800: 20.265: [GC (Allocation Failure) 2021-01-19T14:22:24.620-0800: 20.266: [DefNew: 1258303K->139776K(1258304K), 0.0459723 secs] 2789571K->1825449K(4054528K), 0.0460587 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:24.842-0800: 20.488: [GC (Allocation Failure) 2021-01-19T14:22:24.842-0800: 20.488: [DefNew: 1258304K->139776K(1258304K), 0.0456019 secs] 2943977K->1981256K(4054528K), 0.0456937 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:25.027-0800: 20.673: [GC (Allocation Failure) 2021-01-19T14:22:25.027-0800: 20.673: [DefNew: 1258304K->139775K(1258304K), 0.0468148 secs] 3099784K->2132716K(4054528K), 0.0468917 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:25.209-0800: 20.854: [GC (Allocation Failure) 2021-01-19T14:22:25.209-0800: 20.854: [DefNew: 1258303K->139776K(1258304K), 0.0417501 secs] 3251244K->2274840K(4054528K), 0.0418291 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:25.392-0800: 21.038: [GC (Allocation Failure) 2021-01-19T14:22:25.392-0800: 21.038: [DefNew: 1258304K->139775K(1258304K), 0.0402361 secs] 3393368K->2419774K(4054528K), 0.0403316 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:25.593-0800: 21.239: [GC (Allocation Failure) 2021-01-19T14:22:25.593-0800: 21.239: [DefNew: 1258303K->139776K(1258304K), 0.0417707 secs] 3538302K->2555778K(4054528K), 0.0418712 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:25.803-0800: 21.449: [GC (Allocation Failure) 2021-01-19T14:22:25.803-0800: 21.449: [DefNew: 1258304K->139775K(1258304K), 0.0437338 secs] 3674306K->2718920K(4054528K), 0.0438244 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:26.008-0800: 21.654: [GC (Allocation Failure) 2021-01-19T14:22:26.008-0800: 21.654: [DefNew: 1258303K->139775K(1258304K), 0.0450306 secs] 3837448K->2885312K(4054528K), 0.0451056 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:26.198-0800: 21.844: [GC (Allocation Failure) 2021-01-19T14:22:26.198-0800: 21.844: [DefNew: 1258303K->1258303K(1258304K), 0.0000159 secs]2021-01-19T14:22:26.198-0800: 21.844: [Tenured: 2745536K->385118K(2796224K), 0.0628445 secs] 4003840K->385118K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0629681 secs] [Times: user=0.07 sys=0.00, real=0.07 secs] 
2021-01-19T14:22:26.406-0800: 22.051: [GC (Allocation Failure) 2021-01-19T14:22:26.406-0800: 22.051: [DefNew: 1118528K->139775K(1258304K), 0.0325389 secs] 1503646K->625232K(4054528K), 0.0326276 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
2021-01-19T14:22:26.584-0800: 22.230: [GC (Allocation Failure) 2021-01-19T14:22:26.584-0800: 22.230: [DefNew: 1258303K->139776K(1258304K), 0.0415634 secs] 1743760K->775619K(4054528K), 0.0416511 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:26.756-0800: 22.401: [GC (Allocation Failure) 2021-01-19T14:22:26.756-0800: 22.401: [DefNew: 1258304K->139775K(1258304K), 0.0392882 secs] 1894147K->917620K(4054528K), 0.0393642 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:26.943-0800: 22.588: [GC (Allocation Failure) 2021-01-19T14:22:26.943-0800: 22.588: [DefNew: 1258303K->139776K(1258304K), 0.0410766 secs] 2036148K->1073003K(4054528K), 0.0411762 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:27.130-0800: 22.775: [GC (Allocation Failure) 2021-01-19T14:22:27.130-0800: 22.775: [DefNew: 1258304K->139775K(1258304K), 0.0420842 secs] 2191531K->1234886K(4054528K), 0.0421668 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:27.324-0800: 22.969: [GC (Allocation Failure) 2021-01-19T14:22:27.324-0800: 22.969: [DefNew: 1258303K->139776K(1258304K), 0.0417705 secs] 2353414K->1371198K(4054528K), 0.0418431 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:27.499-0800: 23.144: [GC (Allocation Failure) 2021-01-19T14:22:27.499-0800: 23.144: [DefNew: 1258304K->139775K(1258304K), 0.0435399 secs] 2489726K->1522043K(4054528K), 0.0436200 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:27.691-0800: 23.336: [GC (Allocation Failure) 2021-01-19T14:22:27.691-0800: 23.336: [DefNew: 1258303K->139775K(1258304K), 0.0423490 secs] 2640571K->1678954K(4054528K), 0.0424436 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:27.877-0800: 23.522: [GC (Allocation Failure) 2021-01-19T14:22:27.877-0800: 23.522: [DefNew: 1258303K->139775K(1258304K), 0.0428382 secs] 2797482K->1828175K(4054528K), 0.0429195 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:28.059-0800: 23.704: [GC (Allocation Failure) 2021-01-19T14:22:28.059-0800: 23.704: [DefNew: 1258303K->139775K(1258304K), 0.0441908 secs] 2946703K->1991899K(4054528K), 0.0442880 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:28.254-0800: 23.899: [GC (Allocation Failure) 2021-01-19T14:22:28.254-0800: 23.899: [DefNew: 1258303K->139776K(1258304K), 0.0413487 secs] 3110427K->2147311K(4054528K), 0.0414369 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:28.449-0800: 24.094: [GC (Allocation Failure) 2021-01-19T14:22:28.449-0800: 24.094: [DefNew: 1258304K->139775K(1258304K), 0.0434957 secs] 3265839K->2299165K(4054528K), 0.0435902 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:28.630-0800: 24.275: [GC (Allocation Failure) 2021-01-19T14:22:28.630-0800: 24.275: [DefNew: 1258303K->139776K(1258304K), 0.0465821 secs] 3417693K->2454021K(4054528K), 0.0466629 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:28.824-0800: 24.470: [GC (Allocation Failure) 2021-01-19T14:22:28.824-0800: 24.470: [DefNew: 1258304K->139775K(1258304K), 0.0449349 secs] 3572549K->2614492K(4054528K), 0.0450029 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:29.019-0800: 24.664: [GC (Allocation Failure) 2021-01-19T14:22:29.019-0800: 24.664: [DefNew: 1258303K->139775K(1258304K), 0.0437007 secs] 3733020K->2788415K(4054528K), 0.0437612 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:29.218-0800: 24.863: [GC (Allocation Failure) 2021-01-19T14:22:29.218-0800: 24.863: [DefNew: 1258303K->1258303K(1258304K), 0.0000152 secs]2021-01-19T14:22:29.218-0800: 24.863: [Tenured: 2648639K->373147K(2796224K), 0.0580168 secs] 3906943K->373147K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0581328 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:29.422-0800: 25.067: [GC (Allocation Failure) 2021-01-19T14:22:29.422-0800: 25.067: [DefNew: 1118528K->139775K(1258304K), 0.0365387 secs] 1491675K->620485K(4054528K), 0.0366154 secs] [Times: user=0.04 sys=0.00, real=0.03 secs] 
2021-01-19T14:22:29.607-0800: 25.252: [GC (Allocation Failure) 2021-01-19T14:22:29.607-0800: 25.252: [DefNew: 1258303K->139775K(1258304K), 0.0418905 secs] 1739013K->780060K(4054528K), 0.0419795 secs] [Times: user=0.04 sys=0.01, real=0.04 secs] 
2021-01-19T14:22:29.798-0800: 25.443: [GC (Allocation Failure) 2021-01-19T14:22:29.798-0800: 25.443: [DefNew: 1258303K->139775K(1258304K), 0.0395810 secs] 1898588K->926154K(4054528K), 0.0396740 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:29.993-0800: 25.638: [GC (Allocation Failure) 2021-01-19T14:22:29.993-0800: 25.638: [DefNew: 1258303K->139775K(1258304K), 0.0445274 secs] 2044682K->1083455K(4054528K), 0.0446181 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:30.193-0800: 25.838: [GC (Allocation Failure) 2021-01-19T14:22:30.193-0800: 25.838: [DefNew: 1258303K->139776K(1258304K), 0.0430512 secs] 2201983K->1235596K(4054528K), 0.0431719 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:30.383-0800: 26.028: [GC (Allocation Failure) 2021-01-19T14:22:30.383-0800: 26.028: [DefNew: 1258304K->139775K(1258304K), 0.0422212 secs] 2354124K->1374110K(4054528K), 0.0423398 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:30.568-0800: 26.213: [GC (Allocation Failure) 2021-01-19T14:22:30.568-0800: 26.213: [DefNew: 1258303K->139775K(1258304K), 0.0426760 secs] 2492638K->1529431K(4054528K), 0.0427839 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:30.747-0800: 26.392: [GC (Allocation Failure) 2021-01-19T14:22:30.747-0800: 26.392: [DefNew: 1258303K->139775K(1258304K), 0.0406231 secs] 2647959K->1684267K(4054528K), 0.0407893 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:30.915-0800: 26.560: [GC (Allocation Failure) 2021-01-19T14:22:30.915-0800: 26.560: [DefNew: 1258303K->139775K(1258304K), 0.0471573 secs] 2802795K->1852062K(4054528K), 0.0472397 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:31.102-0800: 26.747: [GC (Allocation Failure) 2021-01-19T14:22:31.102-0800: 26.747: [DefNew: 1258303K->139776K(1258304K), 0.0416571 secs] 2970590K->2007498K(4054528K), 0.0417619 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:31.289-0800: 26.934: [GC (Allocation Failure) 2021-01-19T14:22:31.289-0800: 26.934: [DefNew: 1258304K->139775K(1258304K), 0.0419466 secs] 3126026K->2169461K(4054528K), 0.0420521 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:31.491-0800: 27.136: [GC (Allocation Failure) 2021-01-19T14:22:31.491-0800: 27.136: [DefNew: 1258303K->139775K(1258304K), 0.0483762 secs] 3287989K->2337452K(4054528K), 0.0484842 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:31.694-0800: 27.339: [GC (Allocation Failure) 2021-01-19T14:22:31.694-0800: 27.339: [DefNew: 1258303K->139776K(1258304K), 0.0413430 secs] 3455980K->2485822K(4054528K), 0.0414441 secs] [Times: user=0.04 sys=0.01, real=0.04 secs] 
2021-01-19T14:22:31.875-0800: 27.520: [GC (Allocation Failure) 2021-01-19T14:22:31.875-0800: 27.520: [DefNew: 1258304K->139775K(1258304K), 0.0431484 secs] 3604350K->2647037K(4054528K), 0.0432280 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:32.070-0800: 27.715: [GC (Allocation Failure) 2021-01-19T14:22:32.070-0800: 27.715: [DefNew: 1258303K->139775K(1258304K), 0.0428479 secs] 3765565K->2797615K(4054528K), 0.0429350 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:32.263-0800: 27.908: [GC (Allocation Failure) 2021-01-19T14:22:32.263-0800: 27.908: [DefNew: 1258303K->1258303K(1258304K), 0.0000178 secs]2021-01-19T14:22:32.263-0800: 27.908: [Tenured: 2657839K->377019K(2796224K), 0.0590302 secs] 3916143K->377019K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0591458 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:32.477-0800: 28.122: [GC (Allocation Failure) 2021-01-19T14:22:32.477-0800: 28.122: [DefNew: 1118528K->139775K(1258304K), 0.0334286 secs] 1495547K->611791K(4054528K), 0.0334961 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:32.651-0800: 28.296: [GC (Allocation Failure) 2021-01-19T14:22:32.651-0800: 28.296: [DefNew: 1258303K->139775K(1258304K), 0.0430875 secs] 1730319K->772314K(4054528K), 0.0431887 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:32.844-0800: 28.489: [GC (Allocation Failure) 2021-01-19T14:22:32.844-0800: 28.489: [DefNew: 1258303K->139775K(1258304K), 0.0424341 secs] 1890842K->918734K(4054528K), 0.0425318 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:33.032-0800: 28.677: [GC (Allocation Failure) 2021-01-19T14:22:33.032-0800: 28.677: [DefNew: 1258303K->139775K(1258304K), 0.0473949 secs] 2037262K->1086757K(4054528K), 0.0474829 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:33.216-0800: 28.861: [GC (Allocation Failure) 2021-01-19T14:22:33.216-0800: 28.861: [DefNew: 1258303K->139776K(1258304K), 0.0456717 secs] 2205285K->1249310K(4054528K), 0.0457628 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:33.397-0800: 29.042: [GC (Allocation Failure) 2021-01-19T14:22:33.397-0800: 29.042: [DefNew: 1258304K->139775K(1258304K), 0.0432942 secs] 2367838K->1408061K(4054528K), 0.0433853 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:33.584-0800: 29.229: [GC (Allocation Failure) 2021-01-19T14:22:33.584-0800: 29.229: [DefNew: 1258303K->139775K(1258304K), 0.0448426 secs] 2526589K->1568652K(4054528K), 0.0449219 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:33.764-0800: 29.408: [GC (Allocation Failure) 2021-01-19T14:22:33.764-0800: 29.408: [DefNew: 1258303K->139776K(1258304K), 0.0434077 secs] 2687180K->1716732K(4054528K), 0.0434801 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:33.952-0800: 29.597: [GC (Allocation Failure) 2021-01-19T14:22:33.952-0800: 29.597: [DefNew: 1258304K->139775K(1258304K), 0.0424814 secs] 2835260K->1860075K(4054528K), 0.0425657 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:34.130-0800: 29.775: [GC (Allocation Failure) 2021-01-19T14:22:34.130-0800: 29.775: [DefNew: 1258303K->139775K(1258304K), 0.0455135 secs] 2978603K->2019521K(4054528K), 0.0456154 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:34.330-0800: 29.974: [GC (Allocation Failure) 2021-01-19T14:22:34.330-0800: 29.974: [DefNew: 1258303K->139775K(1258304K), 0.0410817 secs] 3138049K->2166159K(4054528K), 0.0411634 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:34.516-0800: 30.161: [GC (Allocation Failure) 2021-01-19T14:22:34.516-0800: 30.161: [DefNew: 1258303K->139776K(1258304K), 0.0411553 secs] 3284687K->2321911K(4054528K), 0.0412397 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:34.726-0800: 30.370: [GC (Allocation Failure) 2021-01-19T14:22:34.726-0800: 30.370: [DefNew: 1258304K->139775K(1258304K), 0.0412372 secs] 3440439K->2473080K(4054528K), 0.0413002 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:34.901-0800: 30.546: [GC (Allocation Failure) 2021-01-19T14:22:34.901-0800: 30.546: [DefNew: 1258303K->139776K(1258304K), 0.0421045 secs] 3591608K->2629687K(4054528K), 0.0422192 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:35.086-0800: 30.730: [GC (Allocation Failure) 2021-01-19T14:22:35.086-0800: 30.730: [DefNew: 1258304K->139776K(1258304K), 0.0448783 secs] 3748215K->2790257K(4054528K), 0.0449719 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:35.270-0800: 30.915: [GC (Allocation Failure) 2021-01-19T14:22:35.270-0800: 30.915: [DefNew: 1258304K->1258304K(1258304K), 0.0000174 secs]2021-01-19T14:22:35.270-0800: 30.915: [Tenured: 2650481K->389510K(2796224K), 0.0601378 secs] 3908785K->389510K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0602520 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:35.478-0800: 31.122: [GC (Allocation Failure) 2021-01-19T14:22:35.478-0800: 31.122: [DefNew: 1118528K->139776K(1258304K), 0.0367306 secs] 1508038K->629071K(4054528K), 0.0368387 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:35.660-0800: 31.305: [GC (Allocation Failure) 2021-01-19T14:22:35.660-0800: 31.305: [DefNew: 1258304K->139775K(1258304K), 0.0423153 secs] 1747599K->783120K(4054528K), 0.0423960 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:35.858-0800: 31.503: [GC (Allocation Failure) 2021-01-19T14:22:35.858-0800: 31.503: [DefNew: 1258303K->139775K(1258304K), 0.0416805 secs] 1901648K->933559K(4054528K), 0.0417670 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:36.031-0800: 31.676: [GC (Allocation Failure) 2021-01-19T14:22:36.031-0800: 31.676: [DefNew: 1258303K->139775K(1258304K), 0.0434149 secs] 2052087K->1084501K(4054528K), 0.0434933 secs] [Times: user=0.05 sys=0.01, real=0.04 secs] 
2021-01-19T14:22:36.226-0800: 31.871: [GC (Allocation Failure) 2021-01-19T14:22:36.226-0800: 31.871: [DefNew: 1258303K->139776K(1258304K), 0.0447955 secs] 2203029K->1229754K(4054528K), 0.0448649 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:36.415-0800: 32.060: [GC (Allocation Failure) 2021-01-19T14:22:36.416-0800: 32.060: [DefNew: 1258304K->139776K(1258304K), 0.0434736 secs] 2348282K->1394682K(4054528K), 0.0435829 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:36.601-0800: 32.245: [GC (Allocation Failure) 2021-01-19T14:22:36.601-0800: 32.245: [DefNew: 1258304K->139775K(1258304K), 0.0403579 secs] 2513210K->1550712K(4054528K), 0.0404434 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:36.778-0800: 32.422: [GC (Allocation Failure) 2021-01-19T14:22:36.778-0800: 32.422: [DefNew: 1258303K->139776K(1258304K), 0.0441564 secs] 2669240K->1708727K(4054528K), 0.0442308 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:36.967-0800: 32.611: [GC (Allocation Failure) 2021-01-19T14:22:36.967-0800: 32.611: [DefNew: 1258304K->139775K(1258304K), 0.0423839 secs] 2827255K->1867948K(4054528K), 0.0424787 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:37.136-0800: 32.780: [GC (Allocation Failure) 2021-01-19T14:22:37.136-0800: 32.780: [DefNew: 1258303K->139775K(1258304K), 0.0398331 secs] 2986476K->2012850K(4054528K), 0.0399233 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:37.305-0800: 32.949: [GC (Allocation Failure) 2021-01-19T14:22:37.305-0800: 32.949: [DefNew: 1258303K->139775K(1258304K), 0.0410239 secs] 3131378K->2173663K(4054528K), 0.0411097 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:37.475-0800: 33.119: [GC (Allocation Failure) 2021-01-19T14:22:37.475-0800: 33.119: [DefNew: 1258303K->139776K(1258304K), 0.0410736 secs] 3292191K->2328847K(4054528K), 0.0411530 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:37.658-0800: 33.303: [GC (Allocation Failure) 2021-01-19T14:22:37.658-0800: 33.303: [DefNew: 1258304K->139775K(1258304K), 0.0446725 secs] 3447375K->2483041K(4054528K), 0.0447297 secs] [Times: user=0.04 sys=0.01, real=0.05 secs] 
2021-01-19T14:22:37.849-0800: 33.494: [GC (Allocation Failure) 2021-01-19T14:22:37.849-0800: 33.494: [DefNew: 1258303K->139776K(1258304K), 0.0461672 secs] 3601569K->2644839K(4054528K), 0.0462400 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:38.035-0800: 33.679: [GC (Allocation Failure) 2021-01-19T14:22:38.035-0800: 33.679: [DefNew: 1258304K->139775K(1258304K), 0.0458791 secs] 3763367K->2797787K(4054528K), 0.0459722 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:38.231-0800: 33.875: [GC (Allocation Failure) 2021-01-19T14:22:38.231-0800: 33.875: [DefNew: 1258303K->1258303K(1258304K), 0.0000158 secs]2021-01-19T14:22:38.231-0800: 33.875: [Tenured: 2658011K->370184K(2796224K), 0.0583369 secs] 3916315K->370184K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0584549 secs] [Times: user=0.06 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:38.425-0800: 34.069: [GC (Allocation Failure) 2021-01-19T14:22:38.425-0800: 34.069: [DefNew: 1118528K->139775K(1258304K), 0.0354072 secs] 1488712K->623674K(4054528K), 0.0354848 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:38.600-0800: 34.245: [GC (Allocation Failure) 2021-01-19T14:22:38.600-0800: 34.245: [DefNew: 1258303K->139775K(1258304K), 0.0412917 secs] 1742202K->776261K(4054528K), 0.0413812 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:38.780-0800: 34.424: [GC (Allocation Failure) 2021-01-19T14:22:38.780-0800: 34.424: [DefNew: 1258303K->139775K(1258304K), 0.0424985 secs] 1894789K->923523K(4054528K), 0.0425768 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:38.961-0800: 34.606: [GC (Allocation Failure) 2021-01-19T14:22:38.961-0800: 34.606: [DefNew: 1258303K->139775K(1258304K), 0.0435028 secs] 2042051K->1075689K(4054528K), 0.0435926 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:39.162-0800: 34.806: [GC (Allocation Failure) 2021-01-19T14:22:39.162-0800: 34.806: [DefNew: 1258303K->139775K(1258304K), 0.0428127 secs] 2194217K->1226870K(4054528K), 0.0428809 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:39.345-0800: 34.989: [GC (Allocation Failure) 2021-01-19T14:22:39.345-0800: 34.989: [DefNew: 1258303K->139776K(1258304K), 0.0415688 secs] 2345398K->1386865K(4054528K), 0.0416580 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:39.545-0800: 35.189: [GC (Allocation Failure) 2021-01-19T14:22:39.545-0800: 35.189: [DefNew: 1258304K->139775K(1258304K), 0.0452947 secs] 2505393K->1541506K(4054528K), 0.0454159 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:39.727-0800: 35.371: [GC (Allocation Failure) 2021-01-19T14:22:39.727-0800: 35.371: [DefNew: 1258303K->139775K(1258304K), 0.0454292 secs] 2660034K->1691634K(4054528K), 0.0455132 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:39.917-0800: 35.562: [GC (Allocation Failure) 2021-01-19T14:22:39.917-0800: 35.562: [DefNew: 1258303K->139775K(1258304K), 0.0473107 secs] 2810162K->1851947K(4054528K), 0.0473857 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:40.114-0800: 35.759: [GC (Allocation Failure) 2021-01-19T14:22:40.114-0800: 35.759: [DefNew: 1258303K->139775K(1258304K), 0.0447055 secs] 2970475K->2019025K(4054528K), 0.0447797 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:40.296-0800: 35.940: [GC (Allocation Failure) 2021-01-19T14:22:40.296-0800: 35.940: [DefNew: 1258303K->139776K(1258304K), 0.0424495 secs] 3137553K->2180846K(4054528K), 0.0425453 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:40.490-0800: 36.135: [GC (Allocation Failure) 2021-01-19T14:22:40.490-0800: 36.135: [DefNew: 1258304K->139775K(1258304K), 0.0424619 secs] 3299374K->2327325K(4054528K), 0.0425515 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:40.685-0800: 36.330: [GC (Allocation Failure) 2021-01-19T14:22:40.685-0800: 36.330: [DefNew: 1258303K->139776K(1258304K), 0.0456555 secs] 3445853K->2476676K(4054528K), 0.0457430 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:40.879-0800: 36.523: [GC (Allocation Failure) 2021-01-19T14:22:40.879-0800: 36.523: [DefNew: 1258304K->139775K(1258304K), 0.0453950 secs] 3595204K->2623699K(4054528K), 0.0454744 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
2021-01-19T14:22:41.057-0800: 36.701: [GC (Allocation Failure) 2021-01-19T14:22:41.057-0800: 36.701: [DefNew: 1258303K->139776K(1258304K), 0.0401980 secs] 3742227K->2775091K(4054528K), 0.0402762 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
2021-01-19T14:22:41.239-0800: 36.883: [GC (Allocation Failure) 2021-01-19T14:22:41.239-0800: 36.883: [DefNew: 1258304K->1258304K(1258304K), 0.0000156 secs]2021-01-19T14:22:41.239-0800: 36.883: [Tenured: 2635315K->375488K(2796224K), 0.0593096 secs] 3893619K->375488K(4054528K), [Metaspace: 2589K->2589K(1056768K)], 0.0594304 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
2021-01-19T14:22:41.439-0800: 37.083: [GC (Allocation Failure) 2021-01-19T14:22:41.439-0800: 37.084: [DefNew: 1118528K->139776K(1258304K), 0.0364426 secs] 1494016K->620773K(4054528K), 0.0365215 secs] [Times: user=0.03 sys=0.00, real=0.04 secs] 
